date,industry,name,opportunities,salary,qualification
11/04/2023 15:57,Information & Communication Technology careers,Solutions Manager,248,$148K,no data
11/04/2023 15:57,Information & Communication Technology careers,Support Analyst,"3,839",$85K,"Complete a tertiary qualification in IT. This could be a Certificate IV in Information Technology (ICT40120) or a Diploma of Information Technology (ICT50220), which usually take one year. Alternatively, complete a bachelor degree in IT or a related field. This usually takes three years.  "
11/04/2023 15:57,Community Services & Development careers,Support Assistant,281,$63K,no data
11/04/2023 15:57,Information & Communication Technology careers,Support Consultant,"3,490",$70K,no data
11/04/2023 15:57,Information & Communication Technology careers,Support Developer,221,$105K,no data
11/04/2023 15:57,Information & Communication Technology careers,Support Engineer,"3,504",$90K,no data
11/04/2023 15:57,Banking & Financial Services careers,Support Executive,90,$63K,no data
11/04/2023 15:57,Community Services & Development careers,Support Practitioner,200,$90K,no data
11/04/2023 15:57,Call Centre & Customer Service careers,Support Representative,87,$65K,no data
11/04/2023 15:57,Information & Communication Technology careers,Support Specialist,"1,377",$75K,no data
11/04/2023 15:57,Information & Communication Technology careers,Support Team Leader,"3,339",$95K,no data
11/04/2023 15:57,Information & Communication Technology careers,Support Technician,"2,864",$73K,Undertake formal qualifications in information technology. This may be through a VET (Vocational Education and Training) course such as a Diploma of Information Technology (ICT50118) or a university degree such as the Bachelor of Information Technology.
11/04/2023 15:57,Information & Communication Technology careers,Systems Administrator,"1,497",$100K,"Complete a qualification in Information Technology. This could be a Certificate IV in Information Technology (Systems Administration Support) (ICT40120), a Diploma of Information Technology (ICT50118) or a bachelor degree majoring in information technology."
11/04/2023 15:57,Information & Communication Technology careers,Systems Analyst,"1,451",$105K,"Complete a Diploma of Information Technology (Systems Analysis) (ICT50220), or an undergraduate degree such as a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Business Administration."
11/04/2023 15:57,Information & Communication Technology careers,Systems Architect,131,$150K,no data
11/04/2023 15:57,Banking & Financial Services careers,Systems Consultant,36,$110K,no data
11/04/2023 15:57,Information & Communication Technology careers,Systems Coordinator,15,$90K,no data
11/04/2023 15:57,Information & Communication Technology careers,Systems Engineer,"5,145",$115K,"Complete a bachelor degree in computer science, IT, software engineering, mechanical engineering or a related field."
11/04/2023 15:57,Information & Communication Technology careers,Systems Manager,284,$130K,no data
11/04/2023 15:57,Information & Communication Technology careers,Systems Officer,109,$90K,no data
11/04/2023 15:57,Information & Communication Technology careers,Systems Operator,12,$78K,no data
11/04/2023 15:57,Information & Communication Technology careers,Systems Specialist,"2,232",$110K,no data
11/04/2023 15:57,Information & Communication Technology careers,Systems Team Leader,524,N/A,no data
11/04/2023 15:57,Information & Communication Technology careers,Systems Technician,161,$115K,no data
11/04/2023 15:57,Information & Communication Technology careers,TM1 Consultant,1,N/A,no data
11/04/2023 15:57,Information & Communication Technology careers,Technical Analyst,630,$100K,no data
11/04/2023 15:57,Information & Communication Technology careers,Technical Architect,492,$150K,no data
11/04/2023 15:58,Information & Communication Technology careers,Technical Business Analyst,"2,453",$130K,"Complete a degree relevant to your chosen field of work. This could be a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Commerce."
11/04/2023 15:58,Information & Communication Technology careers,Technical Consultant,214,$130K,"Complete a relevant bachelor degree, such as a Bachelor of Computer Science or Bachelor of Information Technology. This usually takes three years of full-time study."
11/04/2023 15:58,Information & Communication Technology careers,Technical Lead,"1,308",$160K,"Complete a bachelor degree in a relevant field, such as computer science, IT or software development."
11/04/2023 15:58,Engineering careers,Technical Manager,703,$135K,no data
11/04/2023 15:58,Information & Communication Technology careers,Technical Support Specialist,"1,166",$75K,no data
11/04/2023 15:58,Information & Communication Technology careers,Technical Writer,"1,173",$105K,no data
11/04/2023 15:58,Engineering careers,Technology Analyst,121,$93K,no data
11/04/2023 15:58,Information & Communication Technology careers,Technology Consultant,73,$85K,no data
11/04/2023 15:58,Information & Communication Technology careers,Technology Manager,358,$158K,no data
11/04/2023 15:58,Information & Communication Technology careers,Technology Officer,113,$80K,no data
11/04/2023 15:58,Information & Communication Technology careers,Technology Specialist,289,$120K,no data
11/04/2023 15:58,Information & Communication Technology careers,Telecommunications Engineer,488,$70K,Complete a Bachelor of Engineering majoring in Telecommunications Engineering.
11/04/2023 15:58,Information & Communication Technology careers,Telecommunications Technician,"1,250",$68K,no data
11/04/2023 15:58,Information & Communication Technology careers,Test Consultant,"1,261",$115K,no data
11/04/2023 15:58,Information & Communication Technology careers,Test Manager,"1,357",$148K,no data
11/04/2023 15:58,Information & Communication Technology careers,Test Specialist,23,$110K,no data
11/04/2023 15:58,Information & Communication Technology careers,Tester,"3,846",$110K,no data
11/04/2023 15:58,Information & Communication Technology careers,Testing Analyst,"1,748",$100K,Complete a relevant bachelor degree. This could be a Bachelor of Computer Science or Bachelor of Information Technology. A VET qualification such as a Diploma of Information Technology (ICT50220) can introduce you to some of the skills required for the role. 
11/04/2023 15:58,Information & Communication Technology careers,Testing Engineer,"1,752",$110K,no data
11/04/2023 15:58,Consulting & Strategy careers,Transformation Manager,160,$140K,no data
11/04/2023 15:58,Information & Communication Technology careers,Transition Manager,39,$125K,no data
11/04/2023 15:58,Information & Communication Technology careers,Transition Specialist,7,$98K,no data
11/04/2023 15:58,Design & Architecture careers,User Experience Designer,350,$115K,"Develop an eye for design, an understanding of design principles, and learn to identify strengths and weaknesses in user experiences. Consider a short course in UX design, or seek out online or in-person groups to network with other designers and learn from their expertise."
11/04/2023 15:58,Information & Communication Technology careers,User Experience and Interface Designer,193,$110K,no data
11/04/2023 15:58,Design & Architecture careers,User Interface Designer,145,$105K,"Consider completing a short course in graphic design, web design or UX. Alternatively, you can complete a Graduate Certificate in User Experience Design."
11/04/2023 15:58,Information & Communication Technology careers,User Interface Developer,273,$125K,no data
11/04/2023 15:58,Sales careers,Vendor Manager,70,$135K,no data
11/04/2023 15:58,Information & Communication Technology careers,Vice President,24,$185K,no data
11/04/2023 15:58,Information & Communication Technology careers,Voice Engineer,37,$115K,no data
11/04/2023 15:58,Information & Communication Technology careers,Web Designer,"1,640",$70K,"Complete a qualification in Web Design. This may be a Certificate IV in Information Technology (Web Development) (ICT40120) or 
Certificate IV in Information Technology (ICT40120), 
Diploma of Information Technology (ICT50220) or Bachelor degree majoring in Web Design."
11/04/2023 15:58,Information & Communication Technology careers,Web Developer,"2,301",$95K,"Complete a qualification in computer science with a focus on web development. This could be a Certificate IV in Information Technology (Web Development) (ICT40120), a Diploma of Information Technology (ICT50120), or a Bachelor degree majoring in website development."
